INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,BHEL      ,30/12/2025,00000295.00,PE      ,00000016.90,00000016.90,00000015.85,00000016.25,000000000023625,            26250,              010,              010,        8175562.50,         431812.50
OPTSTK    ,BHEL      ,30/12/2025,00000300.00,CE      ,00000005.30,00000007.35,00000005.30,00000006.70,000000000504000,           375375,              143,              135,      115116225.00,        2503725.00
OPTSTK    ,BHEL      ,30/12/2025,00000300.00,PE      ,00000018.90,00000019.40,00000017.55,00000018.50,000000000099750,            28875,              011,              009,        9203118.75,         540618.75
OPTSTK    ,BHEL      ,30/12/2025,00000305.00,CE      ,00000004.10,00000005.45,00000004.10,00000005.20,000000000094500,           118125,              045,              040,       36634631.25,         606506.25
OPTSTK    ,BHEL      ,30/12/2025,00000307.50,CE      ,00000004.55,00000004.60,00000004.25,00000004.40,000000000005250,            10500,              004,              004,        3275475.00,          46725.00
OPTSTK    ,BHEL      ,30/12/2025,00000310.00,CE      ,00000003.90,00000004.35,00000003.75,00000004.05,000000000511875,           454125,              173,              093,      142549181.25,        1770431.25
OPTSTK    ,BHEL      ,30/12/2025,00000312.50,CE      ,00000003.60,00000003.60,00000003.35,00000003.40,000000000013125,            15750,              006,              006,        4976343.75,          54468.75
OPTSTK    ,BHEL      ,30/12/2025,00000315.00,CE      ,00000003.20,00000003.25,00000003.10,00000003.25,000000000010500,            18375,              007,              006,        5846793.75,          58668.75
OPTSTK    ,BHEL      ,30/12/2025,00000320.00,CE      ,00000002.50,00000002.80,00000002.10,00000002.55,000000000278250,           178500,              068,              055,       57576750.00,         456750.00
OPTSTK    ,BHEL      ,30/12/2025,00000325.00,CE      ,00000001.85,00000002.25,00000001.85,00000002.00,000000000110250,           120750,              046,              040,       39479475.00,         235725.00
OPTSTK    ,BHEL      ,30/12/2025,00000327.50,CE      ,00000001.60,00000001.90,00000001.60,00000001.80,000000000060375,            68250,              026,              026,       22476693.75,         124818.75
OPTSTK    ,BHEL      ,27/01/2026,00000290.00,CE      ,00000014.40,00000014.40,00000014.40,00000014.40,000000000002625,             2625,              001,              001,         799050.00,          37800.00
OPTSTK    ,BIOCON    ,25/11/2025,00000320.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000102500,            10000,              004,              004,        3200500.00,            500.00
OPTSTK    ,BIOCON    ,25/11/2025,00000330.00,PE      ,00000000.10,00000000.15,00000000.10,00000000.10,000000000212500,            47500,              019,              015,       15679875.00,           4875.00
OPTSTK    ,BIOCON    ,25/11/2025,00000335.00,PE      ,00000000.05,00000000.15,00000000.05,00000000.15,000000000050000,            15000,              006,              005,        5026500.00,           1500.00
OPTSTK    ,BIOCON    ,25/11/2025,00000340.00,PE      ,00000000.15,00000000.15,00000000.10,00000000.15,000000000695000,           330000,              132,              055,      112237000.00,          37000.00
OPTSTK    ,BIOCON    ,25/11/2025,00000345.00,PE      ,00000000.15,00000000.15,00000000.15,00000000.15,000000000127500,            27500,              011,              010,        9491625.00,           4125.00
OPTSTK    ,BIOCON    ,25/11/2025,00000350.00,CE      ,00000069.80,00000069.80,00000068.60,00000068.60,000000000205000,            17500,              007,              003,        7341250.00,        1216250.00
OPTSTK    ,BIOCON    ,25/11/2025,00000350.00,PE      ,00000000.20,00000000.20,00000000.10,00000000.15,000000001192500,           670000,              268,              068,      234603500.00,         103500.00
OPTSTK    ,BIOCON    ,25/11/2025,00000355.00,PE      ,00000000.25,00000000.25,00000000.20,00000000.20,000000000380000,            25000,              010,              009,        8880375.00,           5375.00
OPTSTK    ,BIOCON    ,25/11/2025,00000360.00,CE      ,00000060.00,00000061.00,00000060.00,00000061.00,000000000380000,            22500,              009,              003,        9470000.00,        1370000.00
OPTSTK    ,BIOCON    ,25/11/2025,00000360.00,PE      ,00000000.30,00000000.30,00000000.20,00000000.20,000000001290000,           100000,              040,              019,       36021125.00,          21125.00
OPTSTK    ,BIOCON    ,25/11/2025,00000365.00,CE      ,00000050.70,00000056.30,00000050.70,00000054.55,000000000230000,            15000,              006,              004,        6293250.00,         818250.00
OPTSTK    ,BIOCON    ,25/11/2025,00000365.00,PE      ,00000000.35,00000000.35,00000000.20,00000000.20,000000000570000,            52500,              021,              016,       19177500.00,          15000.00
OPTSTK    ,BIOCON    ,25/11/2025,00000370.00,CE      ,00000050.60,00000050.60,00000050.40,00000050.60,000000000760000,             7500,              003,              003,        3154000.00,         379000.00
OPTSTK    ,BIOCON    ,25/11/2025,00000370.00,PE      ,00000000.40,00000000.40,00000000.25,00000000.25,000000001077500,           467500,              187,              081,      173114625.00,         139625.00
OPTSTK    ,BIOCON    ,25/11/2025,00000375.00,CE      ,00000047.30,00000048.45,00000047.30,00000047.95,000000000255000,             7500,              003,              003,        3171875.00,         359375.00
OPTSTK    ,BIOCON    ,25/11/2025,00000375.00,PE      ,00000000.50,00000000.50,00000000.30,00000000.35,000000000477500,           120000,              048,              036,       45048125.00,          48125.00
OPTSTK    ,BIOCON    ,25/11/2025,00000380.00,CE      ,00000034.00,00000042.50,00000034.00,00000042.50,000000000695000,            22500,              009,              009,        9428625.00,         878625.00
OPTSTK    ,BIOCON    ,25/11/2025,00000380.00,PE      ,00000000.80,00000000.80,00000000.35,00000000.45,000000001695000,           927500,              371,              210,      352901750.00,         451750.00
OPTSTK    ,BIOCON    ,25/11/2025,00000385.00,CE      ,00000030.00,00000035.65,00000030.00,00000035.65,000000000342500,            27500,              011,              008,       11504000.00,         916500.00
OPTSTK    ,BIOCON    ,25/11/2025,00000385.00,PE      ,00000000.90,00000000.90,00000000.45,00000000.50,000000000737500,           482500,              193,              157,      186066625.00,         304125.00
OPTSTK    ,BIOCON    ,25/11/2025,00000390.00,CE      ,00000024.10,00000033.45,00000024.10,00000032.10,000000001397500,           240000,              096,              051,      100589750.00,        6989750.00
OPTSTK    ,BIOCON    ,25/11/2025,00000390.00,PE      ,00000001.60,00000001.60,00000000.55,00000000.65,000000001720000,          1900000,              760,              388,      742525625.00,        1525625.00
OPTSTK    ,BIOCON    ,25/11/2025,00000395.00,CE      ,00000018.50,00000026.45,00000018.50,00000026.15,000000000482500,            67500,              027,              024,       28370875.00,        1708375.00
OPTSTK    ,BIOCON    ,25/11/2025,00000395.00,PE      ,00000002.00,00000002.00,00000000.80,00000000.95,000000000722500,           652500,              261,              209,      258452500.00,         715000.00
OPTSTK    ,BIOCON    ,25/11/2025,00000400.00,CE      ,00000014.30,00000024.10,00000014.30,00000022.20,000000001410000,           775000,              310,              242,      325706250.00,       15706250.00
OPTSTK    ,BIOCON    ,25/11/2025,00000400.00,PE      ,00000003.00,00000003.20,00000001.05,00000001.40,000000002947500,          4165000,             1666,             1039,     1672873250.00,        6873250.00
OPTSTK    ,BIOCON    ,25/11/2025,00000405.00,CE      ,00000011.40,00000019.50,00000010.45,00000018.70,000000000492500,           370000,              148,              144,      155901625.00,        6051625.00
OPTSTK    ,BIOCON    ,25/11/2025,00000405.00,PE      ,00000005.00,00000005.00,00000001.70,00000002.05,000000001580000,          1587500,              635,              565,      647077250.00,        4139750.00
OPTSTK    ,BIOCON    ,25/11/2025,00000410.00,CE      ,00000008.55,00000015.60,00000007.70,00000014.35,000000001482500,          3207500,             1283,             1150,     1353902500.00,       38827500.00
OPTSTK    ,BIOCON    ,25/11/2025,00000410.00,PE      ,00000006.80,00000007.20,00000002.50,00000003.05,000000001715000,          4687500,             1875,             1383,     1939098250.00,       17223250.00
OPTSTK    ,BIOCON    ,25/11/2025,00000415.00,CE      ,00000006.10,00000011.95,00000005.85,00000011.00,000000001005000,          4255000,             1702,             1555,     1805892500.00,       40067500.00
OPTSTK    ,BIOCON    ,25/11/2025,00000415.00,PE      ,00000008.80,00000009.40,00000003.85,00000004.70,000000000927500,          2907500,             1163,             1018,     1223046625.00,       16434125.00
OPTSTK    ,BIOCON    ,25/11/2025,00000420.00,CE      ,00000004.65,00000008.85,00000004.10,00000008.20,000000002845000,         14050000,             5620,             4638,     5999495000.00,       98495000.00
OPTSTK    ,BIOCON    ,25/11/2025,00000420.00,PE      ,00000012.45,00000013.05,00000005.65,00000006.70,000000001197500,          2787500,             1115,              983,     1192346000.00,       21596000.00
OPTSTK    ,BIOCON    ,25/11/2025,00000425.00,CE      ,00000003.15,00000006.50,00000002.80,00000005.85,000000001260000,          5755000,             2302,             1993,     2475383375.00,       29508375.00
OPTSTK    ,BIOCON    ,25/11/2025,00000425.00,PE      ,00000015.50,00000015.50,00000008.30,00000009.15,000000000260000,           567500,              227,              209,      247118500.00,        5931000.00
OPTSTK    ,BIOCON    ,25/11/2025,00000430.00,CE      ,00000002.00,00000004.75,00000002.00,00000004.20,000000002285000,          7340000,             2936,             2404,     3182001625.00,       25801625.00
OPTSTK    ,BIOCON    ,25/11/2025,00000430.00,PE      ,00000014.45,00000015.30,00000011.35,00000012.30,000000000132500,           367500,              147,              095,      163193125.00,        5168125.00
OPTSTK    ,BIOCON    ,25/11/2025,00000435.00,CE      ,00000001.60,00000003.25,00000001.55,00000002.65,000000000837500,          3782500,             1513,             1030,     1654277375.00,        8889875.00
OPTSTK    ,BIOCON    ,25/11/2025,00000435.00,PE      ,00000022.00,00000022.00,00000015.25,00000016.05,000000000057500,           102500,              041,              040,       46393500.00,        1806000.00
OPTSTK    ,BIOCON    ,25/11/2025,00000440.00,CE      ,00000001.15,00000002.30,00000001.05,00000002.00,000000002005000,          2710000,             1084,              797,     1196964875.00,        4564875.00
OPTSTK    ,BIOCON    ,25/11/2025,00000440.00,PE      ,00000023.40,00000023.45,00000019.45,00000020.50,000000000042500,            50000,              020,              020,       23083750.00,        1083750.00
OPTSTK    ,BIOCON    ,25/11/2025,00000445.00,CE      ,00000000.80,00000001.60,00000000.75,00000001.40,000000000362500,           445000,              178,              155,      198546500.00,         521500.00
OPTSTK    ,BIOCON    ,25/11/2025,00000445.00,PE      ,00000027.30,00000027.30,00000027.30,00000027.30,000000000015000,             2500,              001,              001,        1180750.00,          68250.00
OPTSTK    ,BIOCON    ,25/11/2025,00000450.00,CE      ,00000000.70,00000001.15,00000000.55,00000001.00,000000000822500,          1135000,              454,              373,      511702000.00,         952000.00
OPTSTK    ,BIOCON    ,25/11/2025,00000450.00,PE      ,00000032.05,00000033.00,00000029.30,00000029.75,000000000015000,            27500,              011,              011,       13236000.00,         861000.00
OPTSTK    ,BIOCON    ,25/11/2025,00000455.00,CE      ,00000000.50,00000000.75,00000000.45,00000000.65,000000000330000,           170000,              068,              063,       77443875.00,          93875.00
